uniqueid,age_band,gender,culp_planning,culp_forcethreat,culp_role,culp_other_sophisticated,culp_other_usedchild,culp_other_banning,culp_other_involveothers,culp_other_coerced,culp_other_disorder,value_goods,harm_emotional,harm_injury,harm_damage,harm_effect,harm_otherfactors,culpability_category,harm_category,starting_point,agg_precons,agg_precons_amount,agg_attemptstoconceal,agg_failuretocomply,agg_bail,agg_TICs,agg_widerimpact,agg_prevalence,agg_professional,agg_stealing,agg_otherfactors,mit_age,mit_character,mit_convictions,mit_finhardship,mit_steps,mit_disorder,mit_remorse,mit_return,mit_condition,mit_carer,mit_otherfactors,outcome_before_GP,GP_entered,GP_firstopportunity,GP_when,GP_fewerrequirements,GP_reduction,GP_percentreduction,GP_droppedthreshold,outcome,outcome_custody_measure,outcome_custody_length,outcome_custody_years,outcome_suspension_years,totality_adjustment
POST1139,30 to 39,Female,Some planning,None,Significant,1,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Community Order - Low,Yes,20 or more,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Community Order - Low,Yes,Unknown/Missing,First hearing,0,1,33,0,Fine band C,,,,,Unknown/Missing
POST1140,50 to 59,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£501-£1000,0,0,0,1,0,B - Medium,Category 2,Community Order - Low,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,1,1,33,0,Community Order - Medium,,,,,No
POST1141,22 to 29,Male,Some planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 3,Fine band C,Yes,20 or more,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,6,0.12,,Yes
POST1142,50 to 59,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,C - Lesser,Category 2,Fine band C,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,No
POST1143,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,4 to 9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,2,0.04,,Unknown/Missing
POST1144,22 to 29,Male,Some planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Community Order - Low,Yes,1 to 3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Suspended sentence order,Yes,Yes,First hearing,0,1,33,0,Suspended sentence order,weeks,10,0.19,1,Yes
POST1145,50 to 59,Male,Some planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,1,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Yes,20 or more,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,0,0,,1,Fine band A,,,,,Yes
POST1146,50 to 59,Male,High level of planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,1,33,0,Fine band A,,,,,No
POST1147,30 to 39,Male,Little or no planning,Limited or low level,Limited,0,0,0,0,0,0,£101-£200,0,0,0,0,1,C - Lesser,Category 3,Unknown/Missing,Yes,4 to 9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,Yes
POST1148,22 to 29,Male,Little or no planning,None,Leading,0,0,0,0,0,0,£501-£1000,0,0,0,1,0,C - Lesser,Category 2,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Community Order - Medium,No,Not applicable,Not applicable,0,0,,0,Community Order - Medium,,,,,Yes
POST1149,30 to 39,Male,Little or no planning,None,Leading,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Yes,20 or more,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,6,0.12,,Yes
POST1150,Unknown/Missing,Male,Little or no planning,None,Significant,0,0,0,0,0,0,£501-£1000,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,20 or more,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,No,Not applicable,Not applicable,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST1151,22 to 29,Female,Some planning,Limited or low level,Leading,0,0,0,0,0,0,Up to £10,0,1,0,1,0,A - High,Unknown/Missing,Unknown/Missing,Yes,10 to 19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,,,,,Yes
POST1152,30 to 39,Male,Little or no planning,None,Leading,0,0,0,1,0,0,£101-£200,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,No,Not applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,33,0,Fine band C,,,,,Yes
POST1153,22 to 29,Male,Some planning,None,Leading,1,1,0,0,0,0,£51-£100,0,0,0,1,0,A - High,Category 2,Unknown/Missing,No,Not applicable,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,Unknown,0,Suspended sentence order,weeks,4,0.08,1,Yes
POST1154,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - High,Yes,Yes,First hearing,0,1,33,0,Suspended sentence order,weeks,4,0.08,1,Yes
POST1155,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,Up to £10,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fine band A,Yes,Yes,Unknown/Missing,0,1,33,0,Fine band B,,,,,No
POST1156,30 to 39,Female,Unknown/Missing,Unknown/Missing,Limited,0,0,0,0,0,0,£201-£500,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,Unknown/Missing,0,1,33,0,Fine band B,,,,,No
POST1157,18 to 21,Male,Some planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,0,1,C - Lesser,Category 3,Fine (no band),Yes,1 to 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,Unknown/Missing,0,0,,0,Conditional discharge,,,,,No
POST1158,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,20 or more,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Unknown/Missing,Yes,Yes,Unknown/Missing,0,1,33,0,Suspended sentence order,weeks,12,0.23,1,No
POST1159,Unknown/Missing,Unknown/Missing,Some planning,None,Leading,0,0,0,0,0,0,£11-£50,0,0,0,1,0,A - High,Category 3,Custody,Yes,20 or more,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,18,0.35,,Unknown/Missing
POST1160,22 to 29,Female,Some planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,A - High,Category 3,Absolute discharge,Yes,10 to 19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Community Order - Medium,No,Not applicable,Not applicable,0,0,,0,Community Order - Medium,,,,,No
POST1161,30 to 39,Female,Some planning,None,Significant,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Unknown/Missing,Fine (no band),Yes,10 to 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,25,0,Fine band C,,,,,No
POST1162,30 to 39,Male,Little or no planning,None,Significant,0,0,0,0,0,0,£201-£500,0,0,0,0,0,A - High,Category 2,Community Order (no level),Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,Unknown/Missing,0,1,33,0,Immediate Custody,weeks,16,0.31,,No
POST1163,50 to 59,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,A - High,Category 1,Unknown/Missing,Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Suspended sentence order,Yes,Yes,Unknown/Missing,0,1,33,0,Suspended sentence order,weeks,20,0.38,,No
POST1164,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Conditional discharge,Yes,4 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,Unknown/Missing,0,1,33,0,Conditional discharge,,,,,No
POST1165,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,1,£51-£100,1,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Yes,4 to 9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,3,0.06,,No
POST1166,60 and over,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),No,Not applicable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,No
POST1167,40 to 49,Male,Little or no planning,None,Leading,0,0,0,0,0,0,£101-£200,0,0,0,1,0,C - Lesser,Category 3,Absolute discharge,Yes,20 or more,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,No,Not applicable,Not applicable,0,0,,0,Immediate Custody,,,,,Yes
POST1168,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Fine (no band),Yes,Unknown/Missing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,,,,,Unknown/Missing
POST1169,30 to 39,Male,High level of planning,None,Unknown/Missing,1,0,0,0,0,0,£501-£1000,0,0,0,1,0,A - High,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Immediate Custody,Yes,Unknown/Missing,Unknown/Missing,0,1,33,0,Immediate Custody,weeks,18,0.35,,Yes
POST1170,30 to 39,Female,Some planning,None,Lone,0,0,0,0,0,0,£501-£1000,0,0,0,0,0,A - High,Category 1,Custody,Yes,20 or more,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Immediate Custody,weeks,20,0.38,,No
POST1171,Unknown/Missing,Male,Little or no planning,None,Leading,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown/Missing,Yes,Yes,Unknown/Missing,0,1,33,0,Suspended sentence order,weeks,18,0.35,2,No
POST1172,30 to 39,Male,Some planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,1 to 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - High,Yes,Yes,First hearing,1,0,,0,Community Order - Medium,,,,,Unknown/Missing
POST1173,60 and over,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,B - Medium,Category 3,Fine (no band),Yes,Unknown/Missing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,33,0,Suspended sentence order,weeks,8,0.15,1,Yes
POST1174,30 to 39,Male,Little or no planning,None,Leading,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 3,Community Order - High,Yes,10 to 19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Community Order - Medium,Yes,Yes,First hearing,1,0,,0,Community Order - Medium,,,,,Yes
POST1175,22 to 29,Male,Some planning,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,4 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fine band A,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,Unknown/Missing
POST1176,22 to 29,Female,Little or no planning,None,Significant,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,25,0,Unknown/Missing,,,,,No
POST1177,22 to 29,Female,Little or no planning,None,Leading,0,0,0,0,0,0,£101-£200,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,25,0,Unknown/Missing,,,,,No
POST1178,30 to 39,Male,Some planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,A - High,Category 2,Unknown/Missing,Yes,10 to 19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,25,0,Suspended sentence order,weeks,12,0.23,1,No
POST1179,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 3,Fine (no band),Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,0,,0,Unknown/Missing,,,,,No
POST1180,30 to 39,Female,Some planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,1 to 3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Community Order - High,Yes,Yes,First hearing,0,1,33,0,Community Order - Medium,,,,,Unknown/Missing
POST1181,30 to 39,Male,Some planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Community Order - Low,Yes,4 to 9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Community Order - High,Yes,Yes,Subsequent hearing,0,1,33,0,Community Order - Medium,,,,,Unknown/Missing
POST1182,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,Unknown/Missing
POST1183,22 to 29,Male,Some planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,A - High,Category 1,Unknown/Missing,Yes,20 or more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,25,0,Suspended sentence order,weeks,30,0.58,1,Unknown/Missing
POST1184,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,1,30,0,Fine band B,,,,,Unknown/Missing
POST1185,40 to 49,Male,Some planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,10 to 19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Immediate Custody,Yes,Yes,First hearing,0,0,,1,Suspended sentence order,weeks,18,0.35,1,Yes
POST1186,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,4 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Immediate Custody,Yes,Yes,First hearing,0,0,,1,Suspended sentence order,weeks,10,0.19,1,Yes
POST1187,Unknown/Missing,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,Unknown/Missing,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST1188,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fine band C,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,Unknown/Missing
POST1189,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,Unknown/Missing
POST1190,22 to 29,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,Unknown/Missing,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST1191,30 to 39,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,Unknown/Missing,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST1192,30 to 39,Male,Little or no planning,None,Significant,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Community Order - Medium,Yes,Yes,First hearing,1,0,,0,Community Order - Medium,,,,,Yes
POST1193,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,A - High,Category 2,Unknown/Missing,Yes,10 to 19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Yes,First hearing,0,1,33,0,Suspended sentence order,weeks,14,0.27,1,Unknown/Missing
POST1194,Unknown/Missing,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,Yes
POST1195,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,Unknown/Missing
POST1196,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,1,0,C - Lesser,Category 3,Fine band A,Yes,4 to 9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,33,0,Fine band B,,,,,Unknown/Missing
POST1197,Unknown/Missing,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,4 to 9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,Unknown,0,Immediate Custody,,,,,Unknown/Missing
POST1198,30 to 39,Male,Some planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,Yes,4 to 9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Community Order - Medium,Yes,Yes,First hearing,0,0,,0,Community Order - High,,,,,Yes
POST1199,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,C - Lesser,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Discharge,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,Yes
POST1200,Unknown/Missing,Male,Little or no planning,None,Limited,0,0,0,0,0,0,£201-£500,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,Yes,20 or more,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Community Order - Medium,Yes,Yes,First hearing,0,1,Unknown,0,Community Order - Medium,,,,,Yes
POST1201,30 to 39,Male,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,Unknown/Missing,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST1202,30 to 39,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 2,Custody,Yes,4 to 9,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Suspended sentence order,Yes,Yes,First hearing,0,1,Unknown,0,Suspended sentence order,weeks,36,0.69,1,Yes
POST1203,30 to 39,Female,Some planning,None,Lone,0,0,0,0,0,1,£501-£1000,0,0,0,0,0,Unknown/Missing,Unknown/Missing,Unknown/Missing,Yes,1 to 3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unknown/Missing,Yes,Unknown/Missing,Unknown/Missing,0,1,33,0,Unknown/Missing,,,,,Unknown/Missing
POST1204,18 to 21,Female,Some planning,None,Lone,0,1,0,0,0,0,£201-£500,0,0,0,0,0,B - Medium,Category 3,Community Order - Low,Yes,1 to 3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Community Order - Low,Yes,Yes,First hearing,1,0,,0,Unknown/Missing,,,,,Unknown/Missing
POST1205,18 to 21,Female,Little or no planning,None,Lone,0,0,0,0,0,0,Up to £10,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Discharge,Yes,Yes,First hearing,0,0,,0,Conditional discharge,,,,,Unknown/Missing
POST1206,30 to 39,Male,Some planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - Low,Yes,Yes,First hearing,1,0,,0,Community Order - Low,,,,,Unknown/Missing
POST1207,30 to 39,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£51-£100,0,0,0,0,0,C - Lesser,Category 3,Fine (no band),No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,0,,1,Conditional discharge,,,,,Unknown/Missing
POST1208,22 to 29,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Yes,1 to 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fine band C,Yes,Yes,First hearing,0,1,33,0,Fine band C,,,,,Unknown/Missing
POST1209,22 to 29,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,A - High,Category 2,Unknown/Missing,Yes,20 or more,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Immediate Custody,Yes,Yes,First hearing,0,1,30,0,Immediate Custody,weeks,10,0.19,,Unknown/Missing
POST1210,40 to 49,Male,Little or no planning,None,Lone,0,0,0,1,0,0,£201-£500,0,0,0,0,0,A - High,Category 2,Unknown/Missing,Yes,4 to 9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Community Order - High,Yes,Yes,First hearing,1,0,,0,Community Order - Medium,,,,,Unknown/Missing
POST1211,30 to 39,Male,Some planning,None,Significant,0,0,0,0,0,0,£101-£200,0,0,0,0,0,B - Medium,Category 2,Unknown/Missing,No,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,25,0,Fine band C,,,,,Unknown/Missing
POST1212,40 to 49,Female,Little or no planning,None,Lone,0,0,0,0,0,0,£11-£50,0,0,0,0,0,B - Medium,Category 3,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band C,Yes,Yes,First hearing,0,1,25,0,Fine band C,,,,,Unknown/Missing
POST1213,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,Up to £10,0,0,0,1,0,C - Lesser,Category 3,Fine band A,Yes,1 to 3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Community Order - Medium,Yes,Yes,First hearing,0,1,33,0,Community Order - Medium,,,,,Unknown/Missing
POST1214,40 to 49,Female,Unknown/Missing,Unknown/Missing,Unknown/Missing,0,0,0,0,0,0,£101-£200,0,0,0,1,0,B - Medium,Category 3,Unknown/Missing,Yes,20 or more,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fine band B,Yes,Yes,First hearing,0,1,33,0,Conditional discharge,,,,,No
POST1215,40 to 49,Male,Little or no planning,None,Lone,0,0,0,0,0,0,£101-£200,0,0,0,1,0,C - Lesser,Category 3,Fine band C,Yes,20 or more,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fine band C,Yes,Yes,First hearing,0,1,33,0,Fine band A,,,,,No
